Player,Tm,vs,Opp,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
Jonathan Isaac,ORL,,OKC,L,15:02,1,6,.167,0,3,.000,1,2,.500,0,1,1,1,2,0,1,1,3,-24,0.4,2024-02-13
Davion Mitchell,SAC,@,PHO,L,17:17,1,3,.333,1,3,.333,0,2,.000,0,0,0,1,0,0,0,2,3,-8,0.4,2024-02-13
Malachi Flynn,DET,@,LAL,L,2:18,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3,0.3,2024-02-13
Kris Murray,POR,,MIN,L,3:30,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+7,0.3,2024-02-13
TyTy Washington,MIL,,MIA,L,4:29,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+3,0.3,2024-02-13
Monte Morris,MIN,@,POR,W,11:33,0,3,.000,0,1,.000,0,0,,0,1,1,2,1,0,0,1,0,-4,0.2,2024-02-13
Ashton Hagans,POR,,MIN,L,3:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+7,0.0,2024-02-13
Maxwell Lewis,LAL,,DET,W,2:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,0.0,2024-02-13
Keon Ellis,SAC,@,PHO,L,7:17,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,+2,-0.2,2024-02-13
Marcus Sasser,DET,@,LAL,L,17:45,1,10,.100,1,3,.333,0,0,,1,2,3,5,1,0,2,1,3,0,-0.2,2024-02-13
Anthony Black,ORL,,OKC,L,2:23,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1,+3,-0.4,2024-02-13
Colin Castleton,LAL,,DET,W,1:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-5,-0.4,2024-02-13
Mike Muscala,DET,@,LAL,L,4:31,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,0,0,+6,-0.4,2024-02-13
Kessler Edwards,SAC,@,PHO,L,2:07,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-2,-0.5,2024-02-13
Bol Bol,PHO,,SAC,W,2:17,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-8,-0.7,2024-02-13
Payton Pritchard,BOS,@,BRK,W,15:24,1,6,.167,1,5,.200,0,0,,1,2,3,1,0,0,1,3,3,-8,-1.0,2024-02-13
Jordan McLaughlin,MIN,@,POR,W,3:30,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7,-1.1,2024-02-13
Daishen Nix,MIN,@,POR,W,3:30,0,2,.000,0,2,.000,1,2,.500,0,0,0,1,0,0,1,0,1,-7,-1.1,2024-02-13
Cole Swider,MIA,@,MIL,W,5:34,0,2,.000,0,2,.000,2,2,1.000,0,1,1,1,0,0,3,0,2,-3,-1.4,2024-02-13
Alondes Williams,MIA,@,MIL,W,6:18,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-2,-1.4,2024-02-13
Dennis Smith,BRK,,BOS,L,14:51,0,2,.000,0,2,.000,0,0,,0,1,1,2,0,0,2,0,0,+3,-1.7,2024-02-13
Matisse Thybulle,POR,,MIN,L,18:44,0,5,.000,0,3,.000,0,0,,1,1,2,1,1,0,1,2,0,-3,-2.6,2024-02-13
Jaden McDaniels,MIN,@,POR,W,24:08,0,7,.000,0,3,.000,0,0,,2,0,2,0,0,1,0,0,0,-6,-2.8,2024-02-13
Deni Avdija,WAS,@,NOP,L,39:54,13,24,.542,6,10,.600,11,13,.846,5,10,15,3,0,1,3,2,43,+14,36.1,2024-02-14
Kyrie Irving,DAL,,SAS,W,32:55,15,22,.682,4,9,.444,0,0,,1,8,9,7,2,1,1,1,34,+17,33.9,2024-02-14
Zion Williamson,NOP,,WAS,W,34:03,15,21,.714,0,0,,6,9,.667,2,4,6,8,0,1,1,2,36,+2,33.2,2024-02-14
Paolo Banchero,ORL,,NYK,W,34:49,15,20,.750,6,10,.600,0,0,,0,6,6,5,1,0,3,0,36,+5,31.3,2024-02-14
Rui Hachimura,LAL,@,UTA,W,33:38,13,19,.684,6,8,.750,4,5,.800,0,2,2,1,0,1,0,0,36,+25,29.5,2024-02-14
Anthony Davis,LAL,@,UTA,W,38:00,13,25,.520,1,3,.333,10,13,.769,3,12,15,1,0,2,2,0,37,+24,29.3,2024-02-14
James Harden,LAC,@,GSW,W,40:22,7,12,.583,4,9,.444,8,9,.889,2,6,8,7,0,1,1,0,26,+13,27.8,2024-02-14
Donovan Mitchell,CLE,,CHI,W,38:52,8,21,.381,2,8,.250,12,13,.923,0,6,6,7,2,0,0,1,30,+4,26.4,2024-02-14
Brandin Podziemski,GSW,,LAC,L,32:24,9,12,.750,5,5,1.000,2,6,.333,1,6,7,8,1,0,1,1,25,+5,26.3,2024-02-14
Jalen Brunson,NYK,@,ORL,L,35:00,11,21,.524,5,8,.625,6,7,.857,1,0,1,6,2,0,3,0,33,-2,26.2,2024-02-14
Stephen Curry,GSW,,LAC,L,34:39,15,31,.484,9,19,.474,2,2,1.000,1,3,4,5,0,0,4,3,41,-6,25.2,2024-02-14
De'Aaron Fox,SAC,@,DEN,W,42:53,12,26,.462,2,7,.286,4,6,.667,3,5,8,8,2,0,1,2,30,+14,25.2,2024-02-14
Precious Achiuwa,NYK,@,ORL,L,43:21,8,16,.500,1,2,.500,6,7,.857,10,4,14,5,0,0,1,1,23,-4,24.9,2024-02-14
Coby White,CHI,@,CLE,L,39:13,11,17,.647,5,8,.625,5,6,.833,0,7,7,4,1,0,4,3,32,-4,24.8,2024-02-14
Payton Pritchard,BOS,,BRK,W,31:44,11,16,.688,6,9,.667,0,0,,1,3,4,3,0,0,0,1,28,+29,24.5,2024-02-14
Bam Adebayo,MIA,@,PHI,W,39:22,9,14,.643,0,0,,5,5,1.000,3,10,13,4,2,0,2,2,23,+1,23.9,2024-02-14
Scottie Barnes,TOR,,IND,L,35:57,12,22,.545,0,4,.000,5,5,1.000,2,10,12,8,1,1,6,1,29,+2,23.7,2024-02-14
Victor Wembanyama,SAS,@,DAL,L,27:12,10,21,.476,2,6,.333,4,5,.800,3,6,9,5,1,3,2,0,26,-9,23.4,2024-02-14
Tyrese Haliburton,IND,@,TOR,W,34:23,6,13,.462,5,9,.556,4,5,.800,0,4,4,12,2,0,1,3,21,+2,23.3,2024-02-14
CJ McCollum,NOP,,WAS,W,33:17,9,17,.529,3,9,.333,5,5,1.000,0,3,3,6,1,0,0,2,26,-11,23.0,2024-02-14
Luka Dončić,DAL,,SAS,W,31:19,11,20,.550,1,8,.125,4,4,1.000,0,9,9,8,2,1,5,2,27,+25,22.6,2024-02-14
Austin Reaves,LAL,@,UTA,W,33:40,9,13,.692,3,5,.600,1,1,1.000,0,4,4,7,3,0,3,0,22,+22,22.6,2024-02-14
Tre Mann,CHO,,ATL,W,29:44,7,13,.538,4,5,.800,3,3,1.000,1,7,8,6,2,0,1,1,21,+4,22.3,2024-02-14
Derrick White,BOS,,BRK,W,27:46,10,16,.625,5,10,.500,2,2,1.000,0,5,5,4,1,0,2,2,27,+44,22.3,2024-02-14
Kevin Durant,PHO,,DET,W,29:36,8,13,.615,1,3,.333,8,8,1.000,1,5,6,6,1,2,5,2,25,+23,22.1,2024-02-14
Tyrese Maxey,PHI,,MIA,L,39:24,12,23,.522,2,7,.286,4,4,1.000,1,5,6,7,0,0,3,2,30,-3,22.0,2024-02-14
Franz Wagner,ORL,,NYK,W,31:34,7,13,.538,1,4,.250,6,6,1.000,0,3,3,6,3,1,1,3,21,+25,21.3,2024-02-14
Aaron Gordon,DEN,,SAC,L,33:18,8,15,.533,1,2,.500,8,8,1.000,3,12,15,2,0,0,4,0,25,+1,20.8,2024-02-14
Tyus Jones,WAS,@,NOP,L,39:32,5,7,.714,4,6,.667,0,0,,0,2,2,15,1,0,2,2,14,0,20.4,2024-02-14
Pascal Siakam,IND,@,TOR,W,35:39,8,17,.471,1,3,.333,6,9,.667,2,3,5,7,1,1,0,5,23,-1,20.0,2024-02-14
D'Angelo Russell,LAL,@,UTA,W,33:19,4,8,.500,0,1,.000,3,3,1.000,1,8,9,17,1,0,2,4,11,+9,19.4,2024-02-14
DeMar DeRozan,CHI,@,CLE,L,40:30,9,16,.563,0,1,.000,6,7,.857,0,2,2,6,0,0,0,4,24,-1,19.2,2024-02-14
Brandon Miller,CHO,,ATL,W,36:04,8,19,.421,4,9,.444,6,6,1.000,3,3,6,4,1,3,5,2,26,+24,19.0,2024-02-14
Jayson Tatum,BOS,,BRK,W,28:23,7,16,.438,2,7,.286,4,5,.800,1,6,7,9,0,0,1,0,20,+27,19.0,2024-02-14
Jakob Poeltl,TOR,,IND,L,29:31,8,15,.533,0,0,,3,4,.750,7,4,11,3,1,2,2,3,19,-2,18.7,2024-02-14
Domantas Sabonis,SAC,@,DEN,W,37:38,9,16,.563,0,0,,2,3,.667,2,11,13,7,3,0,5,3,20,+7,18.4,2024-02-14
Paul George,LAC,@,GSW,W,32:57,8,17,.471,1,7,.143,7,8,.875,0,5,5,5,2,1,2,6,24,0,18.2,2024-02-14
Paul Reed,PHI,,MIA,L,39:08,7,12,.583,1,1,1.000,3,3,1.000,3,9,12,2,0,1,0,3,18,-5,18.1,2024-02-14
Buddy Hield,PHI,,MIA,L,44:18,8,15,.533,5,11,.455,1,1,1.000,0,3,3,10,2,0,5,4,22,-8,18.0,2024-02-14
RJ Barrett,TOR,,IND,L,33:32,9,17,.529,1,3,.333,4,8,.500,3,6,9,3,1,1,3,1,23,-13,17.4,2024-02-14
Brandon Ingram,NOP,,WAS,W,34:33,6,13,.462,2,3,.667,4,6,.667,1,2,3,8,2,0,1,4,18,-15,16.8,2024-02-14
Gregory Jackson,MEM,,HOU,W,24:11,8,15,.533,3,5,.600,1,2,.500,3,6,9,0,0,3,1,2,20,+2,16.5,2024-02-14
Vince Williams,MEM,,HOU,W,34:32,1,6,.167,0,4,.000,10,12,.833,1,7,8,7,3,1,2,1,12,-4,16.4,2024-02-14
Harrison Barnes,SAC,@,DEN,W,32:58,6,9,.667,3,6,.500,5,6,.833,0,5,5,0,0,1,1,2,20,+8,16.1,2024-02-14
De'Andre Hunter,ATL,@,CHO,L,28:16,6,12,.500,2,4,.500,7,7,1.000,0,3,3,1,1,0,0,4,21,-4,16.0,2024-02-14
Obi Toppin,IND,@,TOR,W,25:18,6,9,.667,2,5,.400,1,2,.500,2,3,5,0,2,2,0,1,15,+2,16.0,2024-02-14
Duncan Robinson,MIA,@,PHI,W,32:44,7,11,.636,5,7,.714,1,1,1.000,0,1,1,4,1,0,2,4,20,+14,15.6,2024-02-14
Amen Thompson,HOU,@,MEM,L,33:43,9,17,.529,0,0,,1,3,.333,6,6,12,2,2,1,2,6,19,-13,15.6,2024-02-14
Grant Williams,CHO,,ATL,W,27:17,7,12,.583,1,5,.200,0,0,,4,6,10,2,2,0,1,2,15,+10,15.6,2024-02-14
Jarrett Allen,CLE,,CHI,W,35:14,6,9,.667,0,1,.000,1,2,.500,1,9,10,3,1,1,0,1,13,+9,15.5,2024-02-14
Luke Kennard,MEM,,HOU,W,29:34,5,7,.714,4,6,.667,5,7,.714,0,2,2,2,1,0,2,2,19,-4,15.5,2024-02-14
Ivica Zubac,LAC,@,GSW,W,27:46,5,7,.714,0,0,,3,4,.750,1,9,10,3,2,2,3,1,13,+13,15.2,2024-02-14
Malaki Branham,SAS,@,DAL,L,20:47,7,11,.636,4,5,.800,1,1,1.000,1,2,3,1,0,0,1,0,19,-2,15.1,2024-02-14
Andrew Nembhard,IND,@,TOR,W,32:42,5,8,.625,2,3,.667,2,3,.667,1,2,3,5,2,0,1,2,14,+5,15.0,2024-02-14
Dillon Brooks,HOU,@,MEM,L,36:29,5,17,.294,2,10,.200,7,7,1.000,4,6,10,2,2,0,1,3,19,-1,14.9,2024-02-14
Saben Lee,PHO,,DET,W,23:39,4,9,.444,0,3,.000,8,12,.667,0,6,6,2,4,0,2,0,16,+3,14.9,2024-02-14
Jordan Poole,WAS,@,NOP,L,35:06,7,15,.467,5,10,.500,0,0,,2,3,5,6,3,0,4,5,19,+9,14.8,2024-02-14
Corey Kispert,WAS,@,NOP,L,32:22,7,15,.467,5,10,.500,1,1,1.000,0,4,4,6,1,0,2,5,20,+2,14.7,2024-02-14
Trey Murphy,NOP,,WAS,W,30:42,3,9,.333,3,9,.333,4,4,1.000,0,5,5,3,3,2,0,3,13,+18,14.7,2024-02-14
Evan Mobley,CLE,,CHI,W,30:53,6,8,.750,1,1,1.000,1,2,.500,4,5,9,0,1,1,1,2,14,-6,14.6,2024-02-14
Tyler Herro,MIA,@,PHI,W,38:05,10,23,.435,1,8,.125,2,3,.667,1,6,7,7,0,0,3,1,23,-1,14.5,2024-02-14
Luke Kornet,BOS,,BRK,W,18:33,4,5,.800,0,0,,0,0,,4,4,8,3,1,3,0,2,8,+27,14.5,2024-02-14
Alperen Sengun,HOU,@,MEM,L,34:15,8,16,.500,1,2,.500,2,7,.286,3,2,5,6,1,1,1,6,19,-6,14.2,2024-02-14
Lamar Stevens,MEM,,HOU,W,20:15,4,8,.500,1,1,1.000,5,6,.833,1,7,8,1,0,2,0,1,14,+2,14.1,2024-02-14
Keyonte George,UTA,,LAL,L,32:59,5,9,.556,3,5,.600,0,0,,0,5,5,7,2,0,2,3,13,-5,13.9,2024-02-14
Norman Powell,LAC,@,GSW,W,30:44,8,13,.615,5,7,.714,0,0,,0,2,2,0,0,0,1,2,21,+9,13.9,2024-02-14
Collin Sexton,UTA,,LAL,L,26:05,8,15,.533,2,5,.400,0,0,,0,0,0,3,0,2,0,1,18,-12,13.8,2024-02-14
Miles Bridges,CHO,,ATL,W,34:14,5,13,.385,3,6,.500,4,4,1.000,1,4,5,4,1,1,1,4,17,+33,13.7,2024-02-14
Isaiah Jackson,IND,@,TOR,W,31:33,7,13,.538,0,1,.000,1,2,.500,3,8,11,1,0,4,1,4,15,+6,13.7,2024-02-14
Sam Hauser,BOS,,BRK,W,29:07,5,9,.556,4,8,.500,0,0,,0,5,5,2,1,0,0,0,14,+40,13.6,2024-02-14
Immanuel Quickley,TOR,,IND,L,35:18,5,11,.455,1,5,.200,3,3,1.000,1,5,6,7,0,0,1,2,14,+3,13.6,2024-02-14
Reggie Jackson,DEN,,SAC,L,29:03,6,13,.462,0,1,.000,0,0,,2,3,5,9,1,0,1,1,12,+1,13.5,2024-02-14
Jalen Johnson,ATL,@,CHO,L,37:59,9,18,.500,0,5,.000,1,2,.500,5,7,12,0,0,2,2,3,19,-20,13.4,2024-02-14
Marvin Bagley,WAS,@,NOP,L,30:05,6,14,.429,1,2,.500,1,2,.500,6,4,10,2,0,2,1,1,14,-1,13.0,2024-02-14
Kristaps Porziņģis,BOS,,BRK,W,16:07,6,9,.667,3,4,.750,0,0,,0,5,5,1,0,1,1,0,15,+16,13.0,2024-02-14
Oshae Brissett,BOS,,BRK,W,19:32,3,6,.500,1,3,.333,4,5,.800,0,4,4,5,1,0,0,1,11,+11,12.9,2024-02-14
Jusuf Nurkić,PHO,,DET,W,22:22,2,2,1.000,0,0,,6,10,.600,1,12,13,7,0,2,4,4,10,+19,12.8,2024-02-14
Aaron Holiday,HOU,@,MEM,L,30:20,7,13,.538,5,8,.625,0,0,,2,0,2,1,1,0,2,3,19,-14,12.6,2024-02-14
Shake Milton,DET,@,PHO,L,22:30,4,10,.400,3,6,.500,2,3,.667,4,5,9,2,1,1,2,0,13,-12,12.6,2024-02-14
Kris Dunn,UTA,,LAL,L,17:21,5,6,.833,1,2,.500,1,1,1.000,1,0,1,3,1,0,0,3,12,-21,12.4,2024-02-14
Michael Porter,DEN,,SAC,L,37:26,8,17,.471,3,7,.429,0,0,,1,3,4,2,0,0,1,0,19,-12,12.3,2024-02-14
Russell Westbrook,LAC,@,GSW,W,31:26,6,14,.429,0,3,.000,3,5,.600,4,1,5,6,1,0,2,2,15,+8,12.3,2024-02-14
Jaime Jaquez,MIA,@,PHI,W,32:02,6,12,.500,0,2,.000,0,0,,3,6,9,3,2,0,1,2,12,+5,12.2,2024-02-14
Simone Fontecchio,DET,@,PHO,L,20:37,7,15,.467,2,7,.286,2,2,1.000,0,1,1,1,2,0,0,3,18,-13,12.1,2024-02-14
Jonathan Kuminga,GSW,,LAC,L,34:47,6,13,.462,0,1,.000,1,1,1.000,5,3,8,6,0,0,2,2,13,-9,12.1,2024-02-14
Andrew Wiggins,GSW,,LAC,L,29:58,4,10,.400,2,6,.333,0,0,,2,4,6,3,4,0,0,3,10,-9,12.1,2024-02-14
Isaac Okoro,CLE,,CHI,W,26:52,6,11,.545,4,8,.500,0,0,,0,1,1,2,0,0,0,1,16,+1,12.0,2024-02-14
Ausar Thompson,DET,@,PHO,L,28:57,7,13,.538,0,0,,0,3,.000,4,3,7,1,2,1,0,4,14,0,12.0,2024-02-14
Haywood Highsmith,MIA,@,PHI,W,36:29,5,13,.385,4,10,.400,2,2,1.000,1,1,2,1,2,1,1,1,16,+6,11.9,2024-02-14
Trendon Watford,BRK,@,BOS,L,25:33,5,7,.714,2,2,1.000,3,3,1.000,0,2,2,1,0,0,0,4,15,-26,11.8,2024-02-14
Jonas Valančiūnas,NOP,,WAS,W,15:28,5,6,.833,0,0,,0,0,,2,3,5,3,0,1,1,1,10,-3,11.5,2024-02-14
Nikola Jokić,DEN,,SAC,L,38:58,6,17,.353,0,6,.000,3,4,.750,0,5,5,8,0,1,0,4,15,-4,11.3,2024-02-14
Dereck Lively,DAL,,SAS,W,17:08,3,5,.600,0,0,,2,2,1.000,1,4,5,1,0,4,0,0,8,+27,11.1,2024-02-14
Nate Hinton,HOU,@,MEM,L,15:01,3,5,.600,2,3,.667,2,3,.667,1,2,3,2,1,1,0,2,10,+13,10.9,2024-02-14
Royce O'Neale,PHO,,DET,W,23:30,3,6,.500,3,6,.500,0,0,,0,7,7,3,2,0,1,1,9,+37,10.8,2024-02-14
Amir Coffey,LAC,@,GSW,W,23:42,4,7,.571,2,4,.500,4,4,1.000,1,5,6,0,0,0,1,3,14,-5,10.7,2024-02-14
Alex Caruso,CHI,@,CLE,L,25:47,3,6,.500,2,4,.500,2,2,1.000,0,2,2,3,2,1,1,2,10,-7,10.6,2024-02-14
Spencer Dinwiddie,LAL,@,UTA,W,27:37,4,6,.667,2,4,.500,0,0,,0,0,0,4,2,0,1,2,10,+9,10.4,2024-02-14
Jalen Duren,DET,@,PHO,L,23:29,2,6,.333,0,0,,3,4,.750,3,6,9,5,2,0,1,3,7,-10,10.4,2024-02-14
Darius Garland,CLE,,CHI,W,30:33,4,10,.400,2,5,.400,2,2,1.000,0,1,1,7,1,0,2,1,12,0,10.4,2024-02-14
Eric Gordon,PHO,,DET,W,24:21,4,9,.444,2,6,.333,3,3,1.000,1,0,1,2,2,2,3,1,13,+21,10.4,2024-02-14
Bol Bol,PHO,,DET,W,13:57,4,5,.800,1,1,1.000,0,0,,1,4,5,1,0,2,0,2,9,+3,10.3,2024-02-14
Naji Marshall,NOP,,WAS,W,23:57,6,8,.750,1,3,.333,0,0,,0,2,2,1,3,0,3,2,13,+21,10.3,2024-02-14
Chris Boucher,TOR,,IND,L,10:54,4,5,.800,0,1,.000,2,4,.500,2,2,4,0,1,1,0,2,10,+3,10.2,2024-02-14
Vasilije Micić,CHO,,ATL,W,19:58,4,9,.444,1,3,.333,4,4,1.000,0,2,2,5,0,0,1,3,13,+8,10.2,2024-02-14
Jericho Sims,NYK,@,ORL,L,38:56,3,5,.600,0,0,,2,3,.667,2,6,8,1,1,0,0,0,8,-14,10.2,2024-02-14
Lauri Markkanen,UTA,,LAL,L,33:41,6,15,.400,2,7,.286,2,2,1.000,2,6,8,1,0,1,2,1,16,-16,10.1,2024-02-14
Nick Richards,CHO,,ATL,W,29:06,5,5,1.000,0,0,,2,3,.667,1,6,7,0,0,0,1,4,12,+4,10.0,2024-02-14
Cade Cunningham,DET,@,PHO,L,25:50,5,11,.455,0,1,.000,3,5,.600,1,3,4,8,1,2,5,3,13,-17,9.9,2024-02-14
Saddiq Bey,ATL,@,CHO,L,31:39,5,13,.385,2,5,.400,2,2,1.000,3,1,4,1,0,1,1,0,14,-28,9.7,2024-02-14
Joe Ingles,ORL,,NYK,W,19:50,2,3,.667,2,3,.667,0,0,,0,2,2,5,1,1,0,2,6,+12,9.7,2024-02-14
Zach Collins,SAS,@,DAL,L,20:48,3,9,.333,0,4,.000,0,0,,5,7,12,4,0,3,1,2,6,-14,9.6,2024-02-14
Kevin Huerter,SAC,@,DEN,W,25:36,3,7,.429,2,6,.333,0,0,,1,4,5,2,1,2,0,1,8,+3,9.6,2024-02-14
Bruce Brown,TOR,,IND,L,26:23,5,9,.556,0,1,.000,2,2,1.000,0,3,3,3,1,0,1,3,12,-7,9.5,2024-02-14
Wendell Carter,ORL,,NYK,W,24:28,4,5,.800,0,1,.000,1,2,.500,1,5,6,1,0,1,0,2,9,+5,9.5,2024-02-14
Jordan Goodwin,MEM,,HOU,W,24:05,4,8,.500,1,2,.500,1,4,.250,1,2,3,3,1,1,0,1,10,+10,9.5,2024-02-14
Daniel Gafford,DAL,,SAS,W,22:57,5,7,.714,0,0,,0,0,,2,8,10,2,0,1,2,4,10,+2,9.4,2024-02-14
Jaren Jackson,MEM,,HOU,W,27:49,7,12,.583,3,6,.500,1,2,.500,0,2,2,3,0,1,4,5,18,+9,9.4,2024-02-14
Andre Drummond,CHI,@,CLE,L,28:03,4,9,.444,0,0,,2,2,1.000,4,11,15,0,1,1,3,2,10,+8,9.3,2024-02-14
Jordan Clarkson,UTA,,LAL,L,32:29,6,14,.429,3,8,.375,2,2,1.000,0,3,3,5,0,0,4,2,17,-17,9.2,2024-02-14
Ricky Council,PHI,,MIA,L,22:40,5,10,.500,1,4,.250,2,2,1.000,0,4,4,2,0,0,1,1,13,-2,9.2,2024-02-14
Jaden Hardy,DAL,,SAS,W,20:13,6,12,.500,1,3,.333,0,0,,0,2,2,1,0,1,0,0,13,+7,9.0,2024-02-14
Larry Nance,NOP,,WAS,W,18:54,1,2,.500,1,2,.500,1,2,.500,3,3,6,3,3,1,2,1,4,-4,9.0,2024-02-14
Trae Young,ATL,@,CHO,L,34:26,4,12,.333,2,8,.250,2,2,1.000,1,1,2,12,0,0,4,4,12,-15,9.0,2024-02-14
John Collins,UTA,,LAL,L,27:51,5,10,.500,0,3,.000,1,3,.333,3,7,10,2,1,1,2,4,11,-6,8.9,2024-02-14
Cole Anthony,ORL,,NYK,W,24:56,5,8,.625,0,1,.000,1,1,1.000,0,2,2,1,0,2,1,1,11,+21,8.7,2024-02-14
Cody Martin,CHO,,ATL,W,29:43,3,6,.500,0,1,.000,0,0,,2,5,7,4,1,0,1,0,6,+33,8.7,2024-02-14
Walker Kessler,UTA,,LAL,L,27:41,6,13,.462,0,1,.000,0,0,,5,2,7,1,0,3,2,4,12,-20,8.6,2024-02-14
Bruno Fernando,ATL,@,CHO,L,25:49,2,5,.400,0,0,,2,2,1.000,3,9,12,1,1,1,0,5,6,-21,8.5,2024-02-14
Jonathan Isaac,ORL,,NYK,W,14:32,4,5,.800,0,0,,0,0,,3,2,5,2,0,1,2,1,8,+16,8.5,2024-02-14
Taurean Prince,LAL,@,UTA,W,32:37,4,8,.500,1,2,.500,2,2,1.000,0,3,3,1,0,1,0,2,11,+11,8.5,2024-02-14
Dejounte Murray,ATL,@,CHO,L,31:39,5,15,.333,1,7,.143,2,3,.667,2,5,7,4,1,2,3,2,13,-28,8.4,2024-02-14
Josh Green,DAL,,SAS,W,18:05,3,4,.750,2,2,1.000,0,0,,1,2,3,2,0,0,0,2,8,+12,8.3,2024-02-14
Moritz Wagner,ORL,,NYK,W,13:16,4,5,.800,0,0,,2,2,1.000,0,2,2,1,1,1,2,2,10,+24,8.3,2024-02-14
Mason Plumlee,LAC,@,GSW,W,16:29,3,6,.500,0,0,,2,3,.667,2,4,6,3,1,0,1,3,8,-5,8.1,2024-02-14
Ben Sheppard,IND,@,TOR,W,20:56,3,6,.500,2,4,.500,2,2,1.000,0,5,5,0,1,0,1,1,10,+8,8.1,2024-02-14
Devin Vassell,SAS,@,DAL,L,31:17,4,16,.250,1,4,.250,2,3,.667,0,4,4,6,3,0,1,1,11,-19,8.0,2024-02-14
Jeff Green,HOU,@,MEM,L,16:17,3,7,.429,0,2,.000,4,4,1.000,1,3,4,0,0,0,0,0,10,+2,7.9,2024-02-14
John Konchar,MEM,,HOU,W,20:00,3,4,.750,2,2,1.000,0,0,,0,3,3,2,1,2,2,3,8,-8,7.9,2024-02-14
Gary Trent,TOR,,IND,L,29:57,3,9,.333,2,6,.333,0,0,,0,6,6,3,0,2,0,1,8,+2,7.8,2024-02-14
Santi Aldama,MEM,,HOU,W,21:43,2,7,.286,1,6,.167,2,4,.500,2,3,5,4,1,1,0,3,7,+11,7.7,2024-02-14
Day'Ron Sharpe,BRK,@,BOS,L,13:02,2,2,1.000,1,1,1.000,2,2,1.000,2,1,3,2,1,0,2,2,7,-15,7.7,2024-02-14
Bogdan Bogdanović,ATL,@,CHO,L,28:57,4,9,.444,2,5,.400,2,2,1.000,1,4,5,4,1,0,5,1,12,-2,7.6,2024-02-14
Mikal Bridges,BRK,@,BOS,L,26:06,4,12,.333,2,6,.333,0,0,,1,3,4,4,1,0,1,0,10,-30,7.6,2024-02-14
Grayson Allen,PHO,,DET,W,26:33,2,9,.222,1,5,.200,4,4,1.000,0,1,1,6,1,1,1,3,9,+10,7.5,2024-02-14
Jose Alvarado,NOP,,WAS,W,21:43,3,7,.429,0,4,.000,1,1,1.000,0,3,3,3,2,0,0,2,7,+17,7.5,2024-02-14
Derrick Rose,MEM,,HOU,W,16:10,3,6,.500,0,1,.000,2,3,.667,0,4,4,3,0,0,0,1,8,+10,7.5,2024-02-14
Jeremy Sochan,SAS,@,DAL,L,24:59,4,10,.400,1,2,.500,1,2,.500,3,1,4,1,3,0,2,2,10,-22,7.5,2024-02-14
Jacob Toppin,NYK,@,ORL,L,17:22,4,7,.571,1,3,.333,2,2,1.000,2,2,4,0,0,0,1,3,11,-17,7.5,2024-02-14
Zeke Nnaji,DEN,,SAC,L,9:02,2,4,.500,0,0,,4,4,1.000,2,0,2,0,0,2,1,1,8,0,7.4,2024-02-14
Nic Claxton,BRK,@,BOS,L,20:43,3,6,.500,0,0,,0,0,,2,6,8,3,0,0,1,0,6,-26,7.3,2024-02-14
KJ Martin,PHI,,MIA,L,28:09,4,7,.571,1,2,.500,0,0,,1,4,5,3,0,0,2,1,9,-2,7.3,2024-02-14
Torrey Craig,CHI,@,CLE,L,21:37,3,6,.500,2,5,.400,0,0,,0,5,5,0,0,1,0,0,8,-2,7.2,2024-02-14
Terance Mann,LAC,@,GSW,W,27:37,3,8,.375,1,6,.167,2,4,.500,2,3,5,4,0,0,1,2,9,-4,7.1,2024-02-14
Blake Wesley,SAS,@,DAL,L,27:50,3,6,.500,0,2,.000,3,4,.750,0,1,1,6,0,0,3,0,9,-8,7.1,2024-02-14
Keon Johnson,BRK,@,BOS,L,12:00,2,5,.400,1,3,.333,4,4,1.000,0,1,1,2,0,0,1,0,9,-4,7.0,2024-02-14
Caris LeVert,CLE,,CHI,W,23:26,2,7,.286,1,3,.333,0,0,,1,3,4,9,0,0,1,2,5,+9,7.0,2024-02-14
Talen Horton-Tucker,UTA,,LAL,L,15:54,2,5,.400,1,4,.250,2,2,1.000,1,1,2,4,0,0,1,1,7,-10,6.7,2024-02-14
Moses Moody,GSW,,LAC,L,8:18,2,3,.667,0,1,.000,2,2,1.000,2,0,2,0,1,0,0,1,6,+4,6.7,2024-02-14
