Player,Tm,vs,Opp,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
Naz Reid,MIN,,WAS,W,8:24,1,5,.200,1,2,.500,0,0,,0,2,2,0,1,1,0,1,3,-15,1.8,2024-04-09
Reggie Bullock,HOU,,ORL,W,9:29,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,0,0,-7,1.7,2024-04-09
Max Christie,LAL,,GSW,L,1:47,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2,1.7,2024-04-09
Nassir Little,PHO,,LAC,L,1:10,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2,1.7,2024-04-09
Jeremiah Robinson-Earl,NOP,@,POR,W,2:20,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-10,1.7,2024-04-09
Gui Santos,GSW,@,LAL,W,1:47,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2,1.7,2024-04-09
Jalen Smith,IND,@,TOR,W,4:19,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,-1,1.7,2024-04-09
Oshae Brissett,BOS,@,MIL,L,6:32,1,3,.333,0,1,.000,0,0,,1,1,2,1,0,0,0,1,2,+1,1.6,2024-04-09
Bryce McGowens,CHO,,DAL,L,3:52,0,2,.000,0,1,.000,2,2,1.000,0,0,0,0,1,0,0,0,2,-2,1.6,2024-04-09
Troy Brown,DET,@,PHI,L,22:35,0,2,.000,0,1,.000,0,0,,1,2,3,0,2,0,0,1,0,-7,1.5,2024-04-09
Kyle Anderson,MIN,,WAS,W,26:24,0,3,.000,0,0,,1,2,.500,0,2,2,3,1,0,0,2,1,+7,1.4,2024-04-09
Dante Exum,DAL,@,CHO,W,20:07,1,5,.200,0,3,.000,0,0,,1,3,4,3,0,0,0,3,2,+15,1.4,2024-04-09
Cole Anthony,ORL,@,HOU,L,12:22,1,4,.250,0,0,,0,0,,0,0,0,2,1,0,0,2,2,-1,1.2,2024-04-09
Johnny Juzang,UTA,,DEN,L,31:45,2,8,.250,1,4,.250,0,0,,0,2,2,3,0,0,1,2,5,-22,1.1,2024-04-09
Nate Hinton,HOU,,ORL,W,0:51,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-2,1.0,2024-04-09
Caleb Houstan,ORL,@,HOU,L,7:43,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-2,1.0,2024-04-09
Nicolas Batum,PHI,,DET,W,28:38,1,4,.250,0,3,.000,0,0,,1,2,3,1,0,1,1,1,2,+9,0.9,2024-04-09
Skylar Mays,LAL,,GSW,L,1:47,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2,0.7,2024-04-09
Jalen Pickett,DEN,@,UTA,W,1:55,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2,0.7,2024-04-09
Bojan Bogdanović,NYK,@,CHI,W,8:55,1,4,.250,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,+1,0.6,2024-04-09
Matt Ryan,NOP,@,POR,W,2:20,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-10,0.6,2024-04-09
Kobe Bufkin,ATL,,MIA,L,10:31,2,9,.222,0,3,.000,0,1,.000,1,3,4,3,1,0,2,1,4,-8,0.4,2024-04-09
Mike Muscala,OKC,,SAC,W,0:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1,0.3,2024-04-09
Trevelin Queen,ORL,@,HOU,L,1:37,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,0.3,2024-04-09
Thaddeus Young,PHO,,LAC,L,7:32,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-10,0.3,2024-04-09
Jevon Carter,CHI,,NYK,L,5:57,1,5,.200,1,5,.200,0,0,,0,1,1,0,0,0,0,0,3,-6,0.2,2024-04-09
Thanasis Antetokounmpo,MIL,,BOS,W,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Goga Bitadze,ORL,@,HOU,L,1:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,2024-04-09
Anthony Black,ORL,@,HOU,L,1:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,2024-04-09
Marques Bolden,CHO,,DAL,L,3:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Brandon Boston,LAC,@,PHO,W,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Kendall Brown,IND,@,TOR,W,1:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,2024-04-09
Andre Jackson,MIL,,BOS,W,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,0.0,2024-04-09
Chris Livingston,MIL,,BOS,W,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Leonard Miller,MIN,,WAS,W,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,0.0,2024-04-09
Josh Minott,MIN,,WAS,W,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,0.0,2024-04-09
Moses Moody,GSW,@,LAL,W,1:47,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-2,0.0,2024-04-09
Xavier Moon,LAC,@,PHO,W,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Wendell Moore,MIN,,WAS,W,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,0.0,2024-04-09
Josh Okogie,PHO,,LAC,L,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,0.0,2024-04-09
Jason Preston,UTA,,DEN,L,6:03,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+8,0.0,2024-04-09
Ish Wainright,PHO,,LAC,L,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,0.0,2024-04-09
Jarace Walker,IND,@,TOR,W,1:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,2024-04-09
T.J. Warren,MIN,,WAS,W,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,0.0,2024-04-09
TyTy Washington,MIL,,BOS,W,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Jeenathan Williams,HOU,,ORL,W,0:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,2024-04-09
Devonte' Graham,SAS,@,MEM,W,21:10,1,6,.167,1,6,.167,0,0,,0,0,0,4,0,1,2,2,3,+14,-0.1,2024-04-09
Markieff Morris,DAL,@,CHO,W,3:52,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0,+2,-0.1,2024-04-09
Cody Zeller,NOP,@,POR,W,2:11,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-10,-0.1,2024-04-09
Colby Jones,SAC,@,OKC,L,8:50,0,2,.000,0,1,.000,2,2,1.000,1,0,1,1,0,0,1,3,2,-3,-0.2,2024-04-09
Caleb Martin,MIA,@,ATL,W,27:06,0,9,.000,0,6,.000,0,0,,0,2,2,3,2,2,0,0,0,-4,-0.2,2024-04-09
Ochai Agbaji,TOR,,IND,L,28:55,0,6,.000,0,2,.000,2,2,1.000,1,2,3,1,0,3,1,3,2,-7,-0.3,2024-04-09
Usman Garuba,GSW,@,LAL,W,1:47,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-2,-0.3,2024-04-09
Jett Howard,ORL,@,HOU,L,1:37,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,1,1,0,0,0,-0.3,2024-04-09
Josh Giddey,OKC,,SAC,W,21:16,2,7,.286,0,4,.000,0,0,,0,4,4,3,1,2,4,5,4,+2,-0.4,2024-04-09
RaiQuan Gray,SAS,@,MEM,W,3:54,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-4,-0.4,2024-04-09
Vit Krejci,ATL,,MIA,L,32:01,0,3,.000,0,2,.000,0,0,,1,3,4,1,2,0,1,4,0,+7,-0.4,2024-04-09
A.J. Lawson,DAL,@,CHO,W,3:52,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,1,2,+2,-0.4,2024-04-09
Terquavion Smith,PHI,,DET,W,2:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1,-0.4,2024-04-09
Pat Spencer,GSW,@,LAL,W,1:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2,-0.4,2024-04-09
Kevin Love,MIA,@,ATL,W,5:59,1,4,.250,1,3,.333,0,0,,1,2,3,0,0,0,2,1,3,-2,-0.5,2024-04-09
Gabe Vincent,LAL,,GSW,L,15:29,0,3,.000,0,3,.000,0,0,,0,1,1,1,2,0,1,1,0,-14,-0.5,2024-04-09
Jared Rhoden,DET,@,PHI,L,14:40,1,5,.200,0,2,.000,0,0,,0,1,1,0,0,2,0,3,2,0,-0.6,2024-04-09
Leaky Black,CHO,,DAL,L,3:52,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2,-0.7,2024-04-09
Buddy Boeheim,DET,@,PHI,L,3:25,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+3,-0.7,2024-04-09
Jermaine Samuels,HOU,,ORL,W,0:51,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,-0.7,2024-04-09
Adama Sanogo,CHI,,NYK,L,4:42,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,+2,-0.7,2024-04-09
Nick Smith,CHO,,DAL,L,3:52,0,2,.000,0,1,.000,0,0,,0,0,0,1,1,0,1,0,0,-2,-0.7,2024-04-09
Isaiah Thomas,PHO,,LAC,L,1:10,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,-0.7,2024-04-09
Hunter Tyson,DEN,@,UTA,W,1:55,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2,-0.7,2024-04-09
Kenrich Williams,OKC,,SAC,W,6:29,0,2,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,1,0,-14,-0.8,2024-04-09
Jose Alvarado,NOP,@,POR,W,19:41,1,6,.167,0,5,.000,0,0,,0,0,0,1,1,0,0,2,2,+1,-0.9,2024-04-09
Taurean Prince,LAL,,GSW,L,18:48,1,6,.167,0,3,.000,0,0,,0,1,1,0,1,0,0,1,2,-18,-0.9,2024-04-09
Kobe Brown,LAC,@,PHO,W,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2,-1.0,2024-04-09
Cam Reddish,LAL,,GSW,L,9:34,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3,-1.1,2024-04-09
Cam Whitmore,HOU,,ORL,W,5:46,1,4,.250,0,3,.000,0,0,,0,0,0,0,0,0,0,2,2,-3,-1.2,2024-04-09
Julian Strawther,DEN,@,UTA,W,1:55,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-2,-1.4,2024-04-09
Daishen Nix,MIN,,WAS,W,1:11,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-6,-1.7,2024-04-09
Bogdan Bogdanović,ATL,,MIA,L,44:38,4,17,.235,1,11,.091,2,2,1.000,0,1,1,2,1,1,5,3,11,-22,-2.1,2024-04-09
Jordan Hawkins,NOP,@,POR,W,2:20,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-10,-2.4,2024-04-09
P.J. Washington,DAL,@,CHO,W,28:09,0,7,.000,0,6,.000,1,2,.500,2,5,7,3,1,0,3,3,1,+10,-2.5,2024-04-09
Nikola Jokić,DEN,,MIN,W,38:25,16,20,.800,2,2,1.000,7,12,.583,2,9,11,7,3,0,2,5,41,+6,39.4,2024-04-10
Devin Booker,PHO,@,LAC,W,39:09,13,24,.542,5,12,.417,6,6,1.000,1,0,1,4,1,1,1,1,37,+9,29.2,2024-04-10
Bobby Portis,MIL,,ORL,W,30:21,14,18,.778,2,2,1.000,0,0,,2,7,9,3,5,0,4,3,30,+22,28.4,2024-04-10
Bones Hyland,LAC,,PHO,L,43:03,15,29,.517,6,12,.500,1,1,1.000,0,4,4,9,3,0,4,4,37,-7,27.6,2024-04-10
Donovan Mitchell,CLE,,MEM,W,33:36,9,17,.529,5,10,.500,6,7,.857,1,3,4,8,3,1,3,2,29,+2,27.4,2024-04-10
Immanuel Quickley,TOR,@,BRK,L,33:43,10,24,.417,4,11,.364,8,8,1.000,1,6,7,9,1,1,4,5,32,+5,23.7,2024-04-10
Jake LaRavia,MEM,@,CLE,L,40:00,10,18,.556,8,11,.727,4,5,.800,1,6,7,1,2,1,5,1,32,-16,23.5,2024-04-10
Damian Lillard,MIL,,ORL,W,33:40,10,19,.526,3,8,.375,6,7,.857,0,6,6,9,0,0,4,2,29,+11,22.6,2024-04-10
Kyrie Irving,DAL,@,MIA,W,37:04,10,15,.667,5,8,.625,0,0,,0,3,3,4,2,0,1,2,25,+11,22.4,2024-04-10
Shai Gilgeous-Alexander,OKC,,SAS,W,26:15,10,18,.556,1,3,.333,5,5,1.000,0,6,6,5,0,0,1,1,26,+26,21.3,2024-04-10
Luka Dončić,DAL,@,MIA,W,35:59,9,23,.391,4,15,.267,7,8,.875,1,8,9,9,0,0,3,4,29,+7,20.9,2024-04-10
Tre Mann,CHO,@,ATL,W,36:45,5,13,.385,1,4,.250,5,6,.833,1,2,3,7,7,0,1,0,16,+2,20.7,2024-04-10
Josh Giddey,OKC,,SAS,W,28:37,7,12,.583,1,3,.333,5,5,1.000,0,12,12,7,1,0,3,1,20,+22,20.5,2024-04-10
Dennis Schröder,BRK,,TOR,W,36:10,7,18,.389,2,8,.250,5,5,1.000,2,5,7,9,2,0,1,4,21,+5,19.8,2024-04-10
Jarrett Allen,CLE,,MEM,W,33:37,7,13,.538,0,1,.000,2,2,1.000,6,4,10,5,0,3,1,1,16,-2,19.3,2024-04-10
Brandon Miller,CHO,@,ATL,W,33:24,9,17,.529,5,11,.455,4,4,1.000,0,3,3,2,0,0,1,2,27,+1,19.2,2024-04-10
Bradley Beal,PHO,@,LAC,W,33:50,9,17,.529,4,7,.571,4,4,1.000,0,5,5,4,0,0,3,2,26,+16,18.2,2024-04-10
Patrick Beverley,MIL,,ORL,W,29:45,4,6,.667,3,3,1.000,2,2,1.000,2,6,8,6,1,0,0,2,13,+27,18.0,2024-04-10
Bogdan Bogdanović,ATL,,CHO,L,22:03,6,11,.545,5,10,.500,2,2,1.000,0,1,1,8,1,0,2,2,19,+12,17.8,2024-04-10
Nic Claxton,BRK,,TOR,W,32:46,6,7,.857,0,0,,2,4,.500,2,9,11,4,0,5,3,1,14,-7,17.7,2024-04-10
Royce O'Neale,PHO,@,LAC,W,33:16,6,12,.500,3,9,.333,0,0,,2,5,7,5,3,1,1,2,15,+5,17.3,2024-04-10
Anthony Edwards,MIN,@,DEN,L,34:52,9,18,.500,2,6,.333,5,7,.714,0,2,2,4,0,0,1,1,25,-16,17.2,2024-04-10
Rudy Gobert,MIN,@,DEN,L,38:46,6,7,.857,0,0,,1,3,.333,5,10,15,3,2,1,2,5,13,-17,17.0,2024-04-10
Trae Young,ATL,,CHO,L,20:38,5,5,1.000,2,2,1.000,2,2,1.000,0,4,4,11,1,0,5,1,14,+16,17.0,2024-04-10
Daniel Gafford,DAL,@,MIA,W,25:43,6,6,1.000,0,0,,0,0,,0,5,5,3,1,3,0,0,12,+2,16.9,2024-04-10
Kevin Durant,PHO,@,LAC,W,36:58,10,21,.476,2,9,.222,2,2,1.000,0,9,9,3,1,2,4,0,24,+8,16.5,2024-04-10
Cole Anthony,ORL,@,MIL,L,32:38,9,14,.643,3,4,.750,2,2,1.000,0,4,4,4,0,1,5,1,23,-12,16.1,2024-04-10
Paolo Banchero,ORL,@,MIL,L,33:39,7,15,.467,1,2,.500,5,8,.625,0,6,6,6,1,0,2,0,20,-8,16.1,2024-04-10
Jamal Murray,DEN,,MIN,W,27:23,8,13,.615,4,6,.667,0,0,,2,2,4,6,0,0,4,1,20,+7,15.9,2024-04-10
Tyler Herro,MIA,,DAL,L,35:40,6,15,.400,2,5,.400,7,7,1.000,1,6,7,6,0,0,4,0,21,-5,15.6,2024-04-10
Grant Williams,CHO,@,ATL,W,26:33,5,6,.833,2,3,.667,4,4,1.000,1,5,6,5,1,0,3,5,16,-1,15.5,2024-04-10
Lamar Stevens,MEM,@,CLE,L,37:17,4,13,.308,2,5,.400,6,6,1.000,2,4,6,3,1,4,1,2,16,+7,15.2,2024-04-10
Mike Conley,MIN,@,DEN,L,30:14,7,12,.583,5,9,.556,0,0,,1,3,4,2,1,0,3,0,19,-10,14.4,2024-04-10
Scotty Pippen,MEM,@,CLE,L,35:46,7,15,.467,2,4,.500,2,2,1.000,2,2,4,6,2,0,3,3,18,+4,14.3,2024-04-10
Brandon Boston,LAC,,PHO,L,39:55,10,24,.417,2,9,.222,1,2,.500,4,3,7,2,2,1,3,1,23,-15,14.2,2024-04-10
Michael Porter,DEN,,MIN,W,37:22,7,14,.500,2,4,.500,2,2,1.000,3,5,8,2,0,0,1,2,18,+7,14.2,2024-04-10
Noah Clowney,BRK,,TOR,W,38:30,5,8,.625,0,2,.000,0,0,,2,5,7,1,1,7,2,0,10,+5,13.9,2024-04-10
Tre Jones,SAS,@,OKC,L,27:41,6,14,.429,1,4,.250,0,0,,0,6,6,7,3,1,2,1,13,-23,13.6,2024-04-10
Vit Krejci,ATL,,CHO,L,33:29,8,14,.571,3,8,.375,0,0,,1,3,4,2,2,0,3,2,19,-5,13.6,2024-04-10
Sidy Cissoko,SAS,@,OKC,L,28:17,4,7,.571,1,3,.333,5,7,.714,3,2,5,3,0,0,0,3,14,-17,13.5,2024-04-10
Darius Garland,CLE,,MEM,W,30:40,5,13,.385,2,9,.222,4,5,.800,0,6,6,9,0,1,3,2,16,+23,13.5,2024-04-10
Evan Mobley,CLE,,MEM,W,31:27,4,10,.400,2,4,.500,2,2,1.000,3,9,12,1,3,4,4,1,12,+12,13.5,2024-04-10
Clint Capela,ATL,,CHO,L,20:55,7,10,.700,0,0,,1,2,.500,0,6,6,0,1,0,0,0,15,+14,13.2,2024-04-10
Caris LeVert,CLE,,MEM,W,27:31,6,13,.462,2,4,.500,4,4,1.000,0,2,2,2,2,0,1,3,18,+12,13.1,2024-04-10
Gradey Dick,TOR,@,BRK,L,33:30,9,20,.450,6,14,.429,0,0,,1,3,4,0,0,0,1,3,24,-2,13.0,2024-04-10
Gregory Jackson,MEM,@,CLE,L,35:41,7,21,.333,2,10,.200,6,6,1.000,0,2,2,2,2,1,1,2,22,-13,13.0,2024-04-10
Kevin Love,MIA,,DAL,L,18:18,6,9,.667,4,5,.800,0,0,,1,10,11,0,0,0,2,3,16,-1,12.6,2024-04-10
Jaylin Williams,OKC,,SAS,W,13:19,3,4,.750,2,2,1.000,0,1,.000,2,6,8,3,1,1,0,1,8,+22,12.6,2024-04-10
Miles Bridges,CHO,@,ATL,W,29:51,7,14,.500,2,5,.400,2,2,1.000,1,2,3,3,0,0,2,0,18,-9,12.4,2024-04-10
Mason Plumlee,LAC,,PHO,L,35:15,4,9,.444,0,1,.000,4,4,1.000,1,11,12,4,1,0,2,2,12,-6,12.3,2024-04-10
Jalen Suggs,ORL,@,MIL,L,26:34,6,11,.545,2,6,.333,4,6,.667,1,2,3,0,1,0,0,5,18,-14,12.2,2024-04-10
Jusuf Nurkić,PHO,@,LAC,W,30:14,1,1,1.000,0,0,,1,2,.500,3,16,19,10,0,1,4,2,3,+10,12.1,2024-04-10
Jae Crowder,MIL,,ORL,W,30:34,4,9,.444,2,6,.333,4,5,.800,2,2,4,1,0,1,0,1,14,+16,11.9,2024-04-10
Gordon Hayward,OKC,,SAS,W,19:49,6,8,.750,2,3,.667,4,6,.667,0,1,1,0,1,0,3,1,18,+23,11.9,2024-04-10
RaiQuan Gray,SAS,@,OKC,L,12:33,5,8,.625,3,5,.600,0,0,,0,0,0,2,1,0,0,0,13,+3,11.8,2024-04-10
P.J. Tucker,LAC,,PHO,L,23:19,4,5,.800,2,2,1.000,0,0,,1,4,5,1,1,0,0,0,10,+13,11.7,2024-04-10
Javon Freeman-Liberty,TOR,@,BRK,L,23:48,4,8,.500,2,4,.500,2,2,1.000,1,3,4,1,1,0,0,0,12,+2,11.3,2024-04-10
Brook Lopez,MIL,,ORL,W,30:42,4,10,.400,2,6,.333,0,1,.000,2,2,4,4,1,3,1,0,10,+12,11.1,2024-04-10
Caleb Martin,MIA,,DAL,L,38:17,5,14,.357,2,4,.500,2,2,1.000,2,2,4,6,1,1,2,3,14,-16,10.9,2024-04-10
P.J. Washington,DAL,@,MIA,W,34:43,5,11,.455,2,6,.333,0,1,.000,1,5,6,2,2,1,1,1,12,+10,10.8,2024-04-10
Zach Collins,SAS,@,OKC,L,26:13,8,17,.471,2,5,.400,2,3,.667,0,7,7,2,1,2,5,3,20,-30,10.6,2024-04-10
Jalen Williams,OKC,,SAS,W,23:35,5,11,.455,0,2,.000,0,0,,0,7,7,2,3,1,1,1,10,+25,10.1,2024-04-10
Dylan Windler,ATL,,CHO,L,26:24,4,7,.571,4,7,.571,0,0,,2,1,3,1,0,0,1,1,12,-20,9.7,2024-04-10
Cam Thomas,BRK,,TOR,W,36:54,7,22,.318,5,10,.500,4,4,1.000,1,3,4,0,0,1,2,3,23,-2,9.5,2024-04-10
Aleksej Pokusevski,CHO,@,ATL,W,25:31,3,6,.500,2,2,1.000,2,2,1.000,0,6,6,1,1,1,1,2,10,+5,9.4,2024-04-10
Peyton Watson,DEN,,MIN,W,23:01,1,2,.500,0,0,,1,2,.500,1,3,4,4,0,6,0,2,3,+4,9.4,2024-04-10
Jimmy Butler,MIA,,DAL,L,35:50,5,8,.625,2,3,.667,0,0,,1,3,4,3,2,0,5,0,12,-9,9.1,2024-04-10
Derrick Jones,DAL,@,MIA,W,25:46,5,12,.417,1,5,.200,1,2,.500,2,0,2,0,2,2,0,3,12,-1,8.8,2024-04-10
Jordan Nwora,TOR,@,BRK,L,18:05,4,10,.400,2,5,.400,1,2,.500,1,3,4,2,0,1,0,1,11,-6,8.5,2024-04-10
Max Strus,CLE,,MEM,W,29:42,3,5,.600,2,3,.667,0,1,.000,1,5,6,1,1,0,0,2,8,-1,8.4,2024-04-10
Bismack Biyombo,OKC,,SAS,W,12:00,3,3,1.000,0,0,,0,0,,1,5,6,0,0,1,0,0,6,+4,8.0,2024-04-10
Chet Holmgren,OKC,,SAS,W,14:37,3,8,.375,1,2,.500,2,2,1.000,1,5,6,2,1,0,0,3,9,+8,8.0,2024-04-10
Cameron Johnson,BRK,,TOR,W,26:46,4,8,.500,1,4,.250,4,4,1.000,0,3,3,1,1,0,2,4,13,+6,8.0,2024-04-10
Jaden McDaniels,MIN,@,DEN,L,33:30,4,8,.500,1,4,.250,0,0,,0,2,2,3,1,0,0,2,9,-17,7.9,2024-04-10
Xavier Moon,LAC,,PHO,L,15:31,3,5,.600,0,1,.000,0,0,,1,2,3,4,0,0,0,0,6,-5,7.8,2024-04-10
Aaron Gordon,DEN,,MIN,W,27:58,2,7,.286,0,2,.000,1,2,.500,1,4,5,9,1,0,2,0,5,+9,7.7,2024-04-10
Mikal Bridges,BRK,,TOR,W,22:42,3,9,.333,3,8,.375,2,2,1.000,1,2,3,2,0,0,1,0,11,+1,7.6,2024-04-10
Trey Jemison,MEM,@,CLE,L,35:56,2,7,.286,0,0,,0,0,,2,7,9,3,1,4,1,2,4,-17,7.5,2024-04-10
Malik Williams,TOR,@,BRK,L,24:07,3,10,.300,1,1,1.000,0,0,,5,9,14,1,2,0,1,4,7,0,7.5,2024-04-10
Trendon Watford,BRK,,TOR,W,15:32,2,5,.400,0,2,.000,2,5,.400,0,7,7,5,0,0,0,1,6,+3,7.3,2024-04-10
Christian Braun,DEN,,MIN,W,27:16,4,7,.571,0,1,.000,0,1,.000,1,4,5,1,1,1,1,1,8,+9,7.2,2024-04-10
Garrison Mathews,ATL,,CHO,L,30:38,4,12,.333,2,9,.222,0,0,,0,3,3,4,0,0,0,0,10,+14,6.9,2024-04-10
Trent Forrest,ATL,,CHO,L,19:57,3,5,.600,0,0,,0,1,.000,1,1,2,5,1,0,2,0,6,-13,6.8,2024-04-10
Maxi Kleber,DAL,@,MIA,W,20:20,1,1,1.000,0,0,,2,2,1.000,1,1,2,1,0,2,0,0,4,+13,6.8,2024-04-10
Day'Ron Sharpe,BRK,,TOR,W,11:08,3,6,.500,0,0,,0,0,,4,4,8,1,0,2,2,1,6,+6,6.7,2024-04-10
Amir Coffey,LAC,,PHO,L,37:05,4,13,.308,2,6,.333,1,2,.500,1,4,5,1,1,1,0,2,11,-18,6.6,2024-04-10
Eric Gordon,PHO,@,LAC,W,23:42,4,10,.400,2,6,.333,1,1,1.000,0,0,0,0,1,0,0,0,11,+2,6.6,2024-04-10
Aaron Wiggins,OKC,,SAS,W,17:13,2,6,.333,2,2,1.000,1,2,.500,0,2,2,3,2,0,1,1,7,+17,6.5,2024-04-10
Mouhamed Gueye,ATL,,CHO,L,17:09,1,3,.333,1,1,1.000,0,0,,2,5,7,3,1,1,0,4,3,0,6.4,2024-04-10
Lindy Waters,OKC,,SAS,W,8:31,3,6,.500,3,6,.500,0,0,,0,2,2,0,0,0,0,1,9,0,6.2,2024-04-10
David Duke,SAS,@,OKC,L,18:00,2,8,.250,0,2,.000,2,2,1.000,1,6,7,4,1,0,1,1,6,-5,6.1,2024-04-10
Markelle Fultz,ORL,@,MIL,L,22:28,3,5,.600,0,0,,0,0,,0,2,2,1,2,0,1,0,6,-10,6.0,2024-04-10
Isaiah Joe,OKC,,SAS,W,12:25,3,6,.500,2,4,.500,0,0,,1,2,3,0,0,2,1,2,8,+9,5.9,2024-04-10
Kentavious Caldwell-Pope,DEN,,MIN,W,26:18,4,9,.444,1,5,.200,0,0,,1,2,3,1,0,1,0,4,9,-2,5.4,2024-04-10
Monte Morris,MIN,@,DEN,L,14:46,2,4,.500,2,2,1.000,0,0,,0,1,1,1,0,1,0,1,6,-4,5.3,2024-04-10
Andre Jackson,MIL,,ORL,W,10:19,2,3,.667,1,2,.500,0,0,,1,2,3,0,1,0,0,2,5,-2,5.2,2024-04-10
Naz Reid,MIN,@,DEN,L,30:21,6,19,.316,0,4,.000,1,5,.200,1,5,6,2,2,1,0,4,13,+3,5.2,2024-04-10
Zavier Simpson,MEM,@,CLE,L,24:22,2,5,.400,0,1,.000,0,0,,1,7,8,4,1,0,1,5,4,-7,4.9,2024-04-10
Haywood Highsmith,MIA,,DAL,L,24:22,1,3,.333,0,1,.000,0,0,,4,6,10,1,0,0,0,2,2,-17,4.8,2024-04-10
Dante Exum,DAL,@,MIA,W,18:34,1,2,.500,1,1,1.000,0,0,,1,2,3,2,0,0,0,0,3,+10,4.7,2024-04-10
Daishen Nix,MIN,@,DEN,L,2:44,1,1,1.000,1,1,1.000,2,2,1.000,1,0,1,1,0,0,1,1,5,+7,4.7,2024-04-10
Ochai Agbaji,TOR,@,BRK,L,34:24,3,6,.500,0,1,.000,1,1,1.000,0,1,1,1,0,0,0,1,7,-4,4.6,2024-04-10
JT Thor,CHO,@,ATL,W,18:09,3,5,.600,0,2,.000,0,0,,2,2,4,1,0,0,1,2,6,+10,4.6,2024-04-10
